curso_academico,cod_universidad,des_universidad,des_tipo_estudio,des_tipo_unidad_responsable,cod_unidad_responsable,des_unidad_responsable,cod_titulacion,des_titulacion,des_rama,cod_interuniversitario,des_interuniversitario,des_rol_coordinacion,des_impartida,anio_inicio,des_situacion_actual,des_grado_presencialidad,des_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,num_creditos_ofertados
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027205,Escuela-Universitaria-de-Magisterio---Escuni,2500912,GRADO-EN-MAESTRO-EN-EDUCACION-PRIMARIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,456
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027709,Escuela-Universitaria-de-Magisterio-Fomento-de-Centros-de-Ensenianza,2500911,GRADO-EN-MAESTRO-EN-EDUCACION-INFANTIL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,306
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027709,Escuela-Universitaria-de-Magisterio-Fomento-de-Centros-de-Ensenianza,2500912,GRADO-EN-MAESTRO-EN-EDUCACION-PRIMARIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,354
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28049675,Centro-de-Estudios-Superiores-Felipe-II,2500827,GRADO-EN-COMUNICACION-AUDIOVISUAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,false,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,102
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28048828,Centro-Universitario-Villanueva,2500827,GRADO-EN-COMUNICACION-AUDIOVISUAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,348
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28048828,Centro-Universitario-Villanueva,2500829,GRADO-EN-PERIODISMO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,336
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28048828,Centro-Universitario-Villanueva,2500830,GRADO-EN-PUBLICIDAD-Y-RELACIONES-PUBLICAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,336
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027035,Facultad-de-Medicina,2501594,GRADO-EN-TERAPIA-OCUPACIONAL,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,267
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027734,Facultad-de-Ciencias-Geologicas,2502506,GRADO-EN-INGENIERIA-GEOLOGICA,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,244.5
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28049675,Centro-de-Estudios-Superiores-Felipe-II,2500981,GRADO-EN-TURISMO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,false,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,120
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027141,Colegio-Universitario-Cardenal-Cisneros,2500825,GRADO-EN-ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,260
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026717,Real-Centro-Universitario-Escorial---Maria-Cristina,2500825,GRADO-EN-ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,256
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027047,Facultad-de-Veterinaria,2502087,GRADO-EN-CIENCIA-Y-TECNOLOGIA-DE-LOS-ALIMENTOS,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,240,270
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027758,Facultad-de-Ciencias-Fisicas,2502559,GRADO-EN-INGENIERIA-DE-MATERIALES,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,250
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027746,Facultad-de-Geografia-e-Historia,2502567,GRADO-EN-MUSICOLOGIA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,282
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027001,Facultad-de-Derecho,2502742,GRADO-EN-CRIMINOLOGIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,256
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027710,Facultad-de-Filologia,2502746,GRADO-EN-ESTUDIOS-HISPANO-ALEMANES,Artes-y-Humanidades,2,Interuniversitario-con-alguna-Universidad-extranjera,La-Universidad-SI-es-la-coordinadora-del-estudio-Interuniversitario,true,2012,Activo,Presencial,Se-oferta-en-otro-idioma-extranjero-que-no-es-Ingles,21.39,40.02,82.3,113.71,,,240,318
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027710,Facultad-de-Filologia,2502743,GRADO-EN-LITERATURA-GENERAL-Y-COMPARADA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,816
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027229,Centro-de-Ensenianza-Superior-en-Humanidades-y-Ciencias-de-la-Educacion-Don-Bosco,2500688,GRADO-EN-PEDAGOGIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,306
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,2502886,GRADO-EN-FINANZAS-BANCA-Y-SEGUROS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,252
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28048828,Centro-Universitario-Villanueva,2500825,GRADO-EN-ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,280
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027710,Facultad-de-Filologia,2500980,GRADO-EN-TRADUCCION-E-INTERPRETACION,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,498
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28043119,Facultad-de-Educacion,7500107,DOBLE-MASTER-EN-LENGUA-FRANCESA-APLICADA-Y-FORMACION-DEL-PROFESORADO,Artes-y-Humanidades,2,Interuniversitario-con-alguna-Universidad-extranjera,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2018,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,118,0
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027710,Facultad-de-Filologia,7500107,DOBLE-MASTER-EN-LENGUA-FRANCESA-APLICADA-Y-FORMACION-DEL-PROFESORADO,Artes-y-Humanidades,2,Interuniversitario-con-alguna-Universidad-extranjera,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2018,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,118,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,7000030,DOBLE-GRADO-DERECHO---ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,366,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027001,Facultad-de-Derecho,7000030,DOBLE-GRADO-DERECHO---ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,366,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027001,Facultad-de-Derecho,7000174,DOBLE-GRADO-DERECHO---RELACIONES-LABORALES-Y-RECURSOS-HUMANOS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027631,Colegio-Universitario-de-Estudios-Financieros---CUNEF,7000030,DOBLE-GRADO-DERECHO---ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,366,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,7000249,DOBLE-GRADO-DERECHO---CIENCIAS-POLITICAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027001,Facultad-de-Derecho,7000249,DOBLE-GRADO-DERECHO---CIENCIAS-POLITICAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027761,Facultad-de-Filosofia,7000387,DOBLE-GRADO-DERECHO---FILOSOFIA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,396,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027001,Facultad-de-Derecho,7000387,DOBLE-GRADO-DERECHO---FILOSOFIA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,396,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027746,Facultad-de-Geografia-e-Historia,7000542,DOBLE-GRADO-HISTORIA---FILOLOGIA-CLASICA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,372,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027710,Facultad-de-Filologia,7000542,DOBLE-GRADO-HISTORIA---FILOLOGIA-CLASICA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,372,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027849,Facultad-de-Ciencias-Matematicas,7000543,DOBLE-GRADO-ECONOMIA---MATEMATICAS-Y-ESTADISTICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,378,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,7000543,DOBLE-GRADO-ECONOMIA---MATEMATICAS-Y-ESTADISTICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,378,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027761,Facultad-de-Filosofia,7000629,DOBLE-GRADO-CIENCIAS-POLITICAS---FILOSOFIA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,366,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,7000629,DOBLE-GRADO-CIENCIAS-POLITICAS---FILOSOFIA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,366,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,7000630,DOBLE-GRADO-SOCIOLOGIA---RELACIONES-INTERNACIONALES-Y-EXPERTO-EN-DESARROLLO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,366,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28029044,Facultad-de-Psicologia,7000703,DOBLE-GRADO-PSICOLOGIA---LOGOPEDIA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2016,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026730,Facultad-de-Comercio-y-Turismo,7000704,DOBLE-GRADO-TURISMO---COMERCIO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2016,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,345,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027011,Facultad-de-Farmacia,7000705,DOBLE-GRADO-FARMACIA---NUTRICION-HUMANA-Y-DIETETICA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,417,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027035,Facultad-de-Medicina,7000705,DOBLE-GRADO-FARMACIA---NUTRICION-HUMANA-Y-DIETETICA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,417,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027141,Colegio-Universitario-Cardenal-Cisneros,7000030,DOBLE-GRADO-DERECHO---ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,366,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28043119,Facultad-de-Educacion,7000812,DOBLE-GRADO-MAESTRO-EN-EDUCACION-INFANTIL---MAESTRO-EN-EDUCACION-PRIMARIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28043119,Facultad-de-Educacion,7000813,DOBLE-GRADO-MAESTRO-EN-EDUCACION-INFANTIL---PEDAGOGIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28043119,Facultad-de-Educacion,7000814,DOBLE-GRADO-MAESTRO-EDUCACION-PRIMARIA---PEDAGOGIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28048828,Centro-Universitario-Villanueva,7000030,DOBLE-GRADO-DERECHO---ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,366,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027205,Escuela-Universitaria-de-Magisterio---Escuni,7000812,DOBLE-GRADO-MAESTRO-EN-EDUCACION-INFANTIL---MAESTRO-EN-EDUCACION-PRIMARIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027837,Facultad-de-Ciencias-Quimicas,7000882,DOBLE-GRADO-QUIMICA---BIOQUIMICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2018,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,354,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,7000884,DOBLE-GRADO-ECONOMIA---RELACIONES-INTERNACIONALES,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2018,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,7000884,DOBLE-GRADO-ECONOMIA---RELACIONES-INTERNACIONALES,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2018,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,7000883,DOBLE-GRADO-EN-GESTION-Y-ADMINISTRACION-PUBLICA---ECONOMIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2018,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,7000883,DOBLE-GRADO-EN-GESTION-Y-ADMINISTRACION-PUBLICA---ECONOMIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2018,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027849,Facultad-de-Ciencias-Matematicas,7000349,DOBLE-GRADO-MATEMATICAS---FISICA-2019,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027758,Facultad-de-Ciencias-Fisicas,7000349,DOBLE-GRADO-MATEMATICAS---FISICA-2019,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28042899,Facultad-de-Informatica,7000815,DOBLE-GRADO-ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS---INGENIERIA-INFORMATICA-2019,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,381,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,7000815,DOBLE-GRADO-ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS---INGENIERIA-INFORMATICA-2019,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,381,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027849,Facultad-de-Ciencias-Matematicas,7000175,DOBLE-GRADO-EN-INGENIERIA-INFORMATICA---MATEMATICAS-2019,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28042899,Facultad-de-Informatica,7000175,DOBLE-GRADO-EN-INGENIERIA-INFORMATICA---MATEMATICAS-2019,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027229,Centro-de-Ensenianza-Superior-en-Humanidades-y-Ciencias-de-la-Educacion-Don-Bosco,7000813,DOBLE-GRADO-MAESTRO-EN-EDUCACION-INFANTIL---PEDAGOGIA-DON-BOSCO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027229,Centro-de-Ensenianza-Superior-en-Humanidades-y-Ciencias-de-la-Educacion-Don-Bosco,7000814,DOBLE-GRADO-MAESTRO-EDUCACION-PRIMARIA---PEDAGOGIA-DON-BOSCO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,Presencial,No-se-oferta-en-idioma-extranjero,,,,,,,360,0
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027849,Facultad-de-Ciencias-Matematicas,4310094,MASTER-UNIVERSITARIO-EN-INVESTIGACION-MATEMATICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,false,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,126
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027837,Facultad-de-Ciencias-Quimicas,4312486,MASTER-UNIVERSITARIO-EN-BIOQUIMICA-BIOLOGIA-MOLECULAR-Y-BIOMEDICINA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,84
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027710,Facultad-de-Filologia,4312613,MASTER-UNIVERSITARIO-EN-TEATRO-Y-ARTES-ESCENICAS,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,78
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,4312491,MASTER-UNIVERSITARIO-EN-ESTUDIOS-AVANZADOS-EN-ANTROPOLOGIA-SOCIAL-Y-CULTURAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,141
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28029044,Facultad-de-Psicologia,4312870,MASTER-UNIVERSITARIO-EN-PSICOLOGIA-SOCIAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027746,Facultad-de-Geografia-e-Historia,4311962,MASTER-UNIVERSITARIO-EN-HISTORIA-DEL-ARTE-CONTEMPORANEO-Y-CULTURA-VISUAL,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,100
2021-22,010,Universidad-Complutense-de-Madrid,Master,Otros,28051359,Instituto-Universitario-Ortega-y-Gasset,4312634,MASTER-UNIVERSITARIO-EN-CULTURA-CONTEMPORANEA-LITERATURA-INSTITUCIONES-ARTISTICAS-Y-COMUNICACION-CULTURAL,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,false,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,84
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28042899,Facultad-de-Informatica,4312733,MASTER-UNIVERSITARIO-EN-INGENIERIA-DE-SISTEMAS-Y-DE-CONTROL,Ingenieria-y-Arquitectura,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2010,Activo,Semipresencial,No-se-oferta-en-idioma-extranjero,32.2,52.0,56.8,60.0,,,60,150
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026973,Facultad-de-Ciencias-de-la-Informacion,4312743,MASTER-UNIVERSITARIO-EN-ESTUDIOS-AVANZADOS-EN-COMUNICACION-POLITICA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027761,Facultad-de-Filosofia,4312742,MASTER-UNIVERSITARIO-EN-EPISTEMOLOGIA-DE-LAS-CIENCIAS-NATURALES-Y-SOCIALES,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,65
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027746,Facultad-de-Geografia-e-Historia,4312909,MASTER-UNIVERSITARIO-EN-HISTORIA-Y-ANTROPOLOGIA-DE-AMERICA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,87
